Driver ID,Location X,Location Y,Is OnService,Is Active,Working Hours,Total Working Hours,Total idleTime,Total Active Hour,Revenus,The  Service Start Time
0,-1,-1,true,true,500.0,392.9000000000001,107.09999999999991,500.0,107.09999999999992,0.0
1,-1,-1,true,true,500.0,303.2000000000004,196.7999999999996,500.0,196.79999999999964,0.0
2,0,0,false,true,500.0,391.0,109.0,500.0,56.90000000000004,5.72
3,-1,-1,true,true,500.0,366.8000000000002,133.19999999999982,500.0,133.19999999999985,0.0
4,-1,-1,true,true,500.0,312.3999999999993,187.6000000000007,500.0,397.6000000000007,3.34
5,-1,-1,true,true,500.0,444.4,55.60000000000002,500.0,55.60000000000004,0.0
6,-1,-1,true,true,500.0,170.1999999999997,329.8000000000003,500.0,329.8000000000003,0.0
7,-1,-1,true,true,500.0,239.39999999999839,260.6000000000016,500.0,470.6000000000016,3.34
8,-1,-1,true,true,500.0,280.00000000000045,219.99999999999955,500.0,219.99999999999957,0.0
9,-1,-1,true,true,500.0,367.20000000000016,132.79999999999984,500.0,132.79999999999984,0.0
10,-1,-1,true,true,500.0,382.5000000000001,117.49999999999989,500.0,117.4999999999999,0.0
11,-1,-1,true,true,500.0,145.79999999999956,354.20000000000044,500.0,354.20000000000044,0.0
12,-1,-1,true,true,500.0,245.39999999999844,254.60000000000156,500.0,464.60000000000156,3.34
13,0,0,false,true,500.0,480.0,20.0,500.0,12.4,6.91
14,-1,-1,true,true,500.0,256.4999999999987,243.5000000000013,500.0,454.5000000000013,3.34
15,-1,-1,true,true,500.0,356.10000000000025,143.89999999999975,500.0,143.89999999999975,0.0
16,-1,-1,true,true,500.0,405.00000000000006,94.99999999999994,500.0,94.99999999999996,0.0
17,-1,-1,true,true,500.0,279.90000000000043,220.09999999999957,500.0,220.09999999999957,0.0
18,-1,-1,true,true,500.0,203.00000000000017,296.99999999999983,500.0,296.99999999999983,0.0
19,-1,-1,true,true,500.0,363.6000000000002,136.3999999999998,500.0,136.3999999999998,0.0
20,-1,-1,true,true,500.0,82.39999999999912,417.6000000000009,500.0,417.6000000000009,0.0
21,-1,-1,true,true,500.0,246.90000000000057,253.09999999999943,500.0,253.09999999999943,0.0
22,-1,-1,true,true,500.0,285.89999999999895,214.10000000000105,500.0,424.10000000000105,3.34
23,-1,-1,true,true,500.0,386.1000000000001,113.89999999999992,500.0,113.89999999999992,0.0
24,-1,-1,true,true,500.0,237.80000000000052,262.1999999999995,500.0,262.1999999999995,0.0
25,-1,-1,true,true,500.0,362.4000000000002,137.5999999999998,500.0,137.5999999999998,0.0
26,-1,-1,true,true,500.0,301.80000000000035,198.19999999999965,500.0,198.19999999999965,0.0
27,-1,-1,true,true,500.0,402.29999999999825,97.70000000000175,500.0,487.70000000000175,5.72
28,0,0,false,true,500.0,211.0,289.0,500.0,233.2999999999995,3.34
29,-1,-1,true,true,500.0,174.09999999999985,325.90000000000015,500.0,325.90000000000015,0.0
30,-1,-1,true,true,500.0,370.8000000000001,129.19999999999987,500.0,129.19999999999987,0.0
31,-1,-1,true,true,500.0,109.1999999999993,390.8000000000007,500.0,390.8000000000007,0.0
32,-1,-1,true,true,500.0,329.9000000000003,170.09999999999968,500.0,170.0999999999997,0.0
33,-1,-1,true,true,500.0,272.2000000000005,227.7999999999995,500.0,227.79999999999953,0.0
34,-1,-1,true,true,500.0,454.59999999999997,45.400000000000034,500.0,45.40000000000002,0.0
35,-1,-1,true,true,500.0,219.19999999999823,280.8000000000018,500.0,491.8000000000018,3.34
36,-1,-1,true,true,500.0,361.9000000000002,138.0999999999998,500.0,138.0999999999998,0.0
37,-1,-1,true,true,500.0,175.69999999999993,324.30000000000007,500.0,324.30000000000007,0.0
38,0,0,false,true,500.0,300.0,200.0,500.0,134.89999999999984,4.529999999999999
39,-1,-1,true,true,500.0,402.6999999999983,97.30000000000172,500.0,487.3000000000017,5.72
40,0,0,false,true,500.0,301.0,199.0,500.0,135.59999999999982,4.529999999999999
41,-1,-1,true,true,500.0,193.80000000000013,306.1999999999999,500.0,306.1999999999999,0.0
42,-1,-1,true,true,500.0,429.2,70.80000000000001,500.0,70.80000000000003,0.0
43,-1,-1,true,true,500.0,96.29999999999927,403.7000000000007,500.0,403.7000000000007,0.0
44,-1,-1,true,true,500.0,276.2999999999988,223.70000000000118,500.0,434.7000000000012,3.34
45,0,0,false,true,500.0,300.0,200.0,500.0,189.09999999999968,4.529999999999999
46,-1,-1,true,true,500.0,442.49999999999994,57.50000000000006,500.0,57.50000000000004,0.0
47,-1,-1,true,true,500.0,288.599999999999,211.400000000001,500.0,422.400000000001,3.34
48,0,0,false,true,500.0,301.0,199.0,500.0,161.1999999999997,4.529999999999999
49,-1,-1,true,true,500.0,261.70000000000056,238.29999999999944,500.0,238.29999999999944,0.0
50,-1,-1,true,true,500.0,456.5,43.5,500.0,43.50000000000001,0.0
51,-1,-1,true,true,500.0,168.79999999999967,331.20000000000033,500.0,331.20000000000033,0.0
52,-1,-1,true,true,500.0,305.19999999999925,194.80000000000075,500.0,404.80000000000075,3.34
53,-1,-1,true,true,500.0,265.79999999999876,234.20000000000124,500.0,444.20000000000124,3.34
54,-1,-1,true,true,500.0,172.69999999999982,327.3000000000002,500.0,327.3000000000002,0.0
55,-1,-1,true,true,500.0,397.4000000000001,102.59999999999991,500.0,102.59999999999994,0.0
56,-1,-1,true,true,500.0,291.10000000000036,208.89999999999964,500.0,208.89999999999964,0.0
57,-1,-1,true,true,500.0,273.1000000000005,226.89999999999952,500.0,226.89999999999955,0.0
58,-1,-1,true,true,500.0,266.8000000000005,233.19999999999948,500.0,233.1999999999995,0.0
59,-1,-1,true,true,500.0,192.30000000000007,307.69999999999993,500.0,307.69999999999993,0.0
60,-1,-1,true,true,500.0,267.8000000000005,232.19999999999948,500.0,232.1999999999995,0.0
61,-1,-1,true,true,500.0,234.00000000000045,265.99999999999955,500.0,265.99999999999955,0.0
62,0,0,false,true,500.0,211.0,289.0,500.0,229.39999999999952,3.34
63,0,0,false,true,500.0,211.0,289.0,500.0,237.59999999999945,3.34
64,-1,-1,true,true,500.0,324.49999999999835,175.50000000000165,500.0,476.50000000000165,4.529999999999999
65,-1,-1,true,true,500.0,226.80000000000035,273.19999999999965,500.0,273.19999999999965,0.0
66,-1,-1,true,true,500.0,116.29999999999933,383.70000000000067,500.0,383.70000000000067,0.0
67,-1,-1,true,true,500.0,157.09999999999962,342.9000000000004,500.0,342.9000000000004,0.0
68,-1,-1,true,true,500.0,419.2,80.80000000000001,500.0,80.8,0.0
69,-1,-1,true,true,500.0,497.1,2.8999999999999773,500.0,2.9000000000000004,0.0
70,-1,-1,true,true,500.0,417.6,82.39999999999998,500.0,82.39999999999999,0.0
71,-1,-1,true,true,500.0,233.8000000000004,266.1999999999996,500.0,266.1999999999996,0.0
72,-1,-1,true,true,500.0,339.29999999999853,160.70000000000147,500.0,461.70000000000147,4.529999999999999
73,-1,-1,true,true,500.0,295.59999999999917,204.40000000000083,500.0,414.40000000000083,3.34
74,-1,-1,true,true,500.0,244.80000000000058,255.19999999999942,500.0,255.19999999999942,0.0
75,-1,-1,true,true,500.0,200.50000000000017,299.49999999999983,500.0,299.49999999999983,0.0
76,-1,-1,true,true,500.0,332.6999999999984,167.3000000000016,500.0,467.3000000000016,4.529999999999999
77,-1,-1,true,true,500.0,82.69999999999914,417.30000000000086,500.0,417.30000000000086,0.0
78,-1,-1,true,true,500.0,136.0999999999994,363.9000000000006,500.0,363.9000000000006,0.0
79,0,0,false,true,500.0,300.0,200.0,500.0,185.19999999999968,4.529999999999999
80,-1,-1,true,true,500.0,111.29999999999933,388.70000000000067,500.0,388.70000000000067,0.0
81,-1,-1,true,true,500.0,268.8000000000005,231.19999999999948,500.0,231.1999999999995,0.0
82,-1,-1,true,true,500.0,252.0999999999986,247.9000000000014,500.0,458.9000000000014,3.34
83,-1,-1,true,true,500.0,217.8000000000003,282.1999999999997,500.0,282.1999999999997,0.0
84,-1,-1,true,true,500.0,142.89999999999947,357.10000000000053,500.0,357.10000000000053,0.0
85,-1,-1,true,true,500.0,265.7000000000005,234.2999999999995,500.0,234.2999999999995,0.0
86,-1,-1,true,true,500.0,229.39999999999833,270.60000000000167,500.0,480.60000000000167,3.34
87,-1,-1,true,true,500.0,349.5999999999987,150.40000000000128,500.0,451.4000000000013,4.529999999999999
88,-1,-1,true,true,500.0,344.09999999999866,155.90000000000134,500.0,455.90000000000134,4.529999999999999
89,-1,-1,true,true,500.0,223.40000000000032,276.5999999999997,500.0,276.5999999999997,0.0
90,-1,-1,true,true,500.0,136.5999999999994,363.4000000000006,500.0,363.4000000000006,0.0
91,-1,-1,true,true,500.0,425.5,74.5,500.0,74.50000000000001,0.0
92,-1,-1,true,true,500.0,339.39999999999856,160.60000000000144,500.0,460.60000000000144,4.529999999999999
93,0,0,false,true,500.0,391.0,109.0,500.0,43.90000000000001,5.72
94,-1,-1,true,true,500.0,95.69999999999925,404.30000000000075,500.0,404.30000000000075,0.0
95,-1,-1,true,true,500.0,175.2999999999999,324.7000000000001,500.0,324.7000000000001,0.0
96,-1,-1,true,true,500.0,317.00000000000034,182.99999999999966,500.0,182.9999999999997,0.0
97,-1,-1,true,true,500.0,90.19999999999919,409.8000000000008,500.0,409.8000000000008,0.0
