Driver ID,Location X,Location Y,Is OnService,Is Active,Working Hours,Total Working Hours,Total idleTime,Total Active Hour,Revenus,The  Service Start Time
0,-1,-1,true,true,280.0,172.9000000000001,107.09999999999991,280.0,107.09999999999992,0.0
1,-1,-1,true,true,280.0,83.20000000000036,196.79999999999964,280.0,196.79999999999964,0.0
2,-1,-1,true,true,280.0,223.09999999999997,56.900000000000034,280.0,56.90000000000004,0.0
3,-1,-1,true,true,280.0,146.80000000000015,133.19999999999985,280.0,133.19999999999985,0.0
4,0,0,false,true,280.0,210.0,70.0,280.0,43.70000000000001,3.34
5,-1,-1,true,true,280.0,224.39999999999998,55.60000000000002,280.0,55.60000000000004,0.0
6,9,0,false,true,280.0,0.0,280.0,280.0,0.0,0.0
7,-1,-1,true,true,280.0,101.3000000000003,178.6999999999997,280.0,178.6999999999997,0.0
8,-1,-1,true,true,280.0,60.000000000000426,219.99999999999957,280.0,219.99999999999957,0.0
9,-1,-1,true,true,280.0,147.20000000000016,132.79999999999984,280.0,132.79999999999984,0.0
10,-1,-1,true,true,280.0,162.5000000000001,117.49999999999989,280.0,117.4999999999999,0.0
11,2,4,false,true,280.0,0.0,280.0,280.0,0.0,0.0
12,-1,-1,true,true,280.0,110.40000000000029,169.5999999999997,280.0,169.5999999999997,0.0
13,-1,-1,true,true,280.0,267.6,12.399999999999977,280.0,12.4,0.0
14,-1,-1,true,true,280.0,163.4000000000001,116.59999999999991,280.0,116.59999999999991,0.0
15,-1,-1,true,true,280.0,136.10000000000025,143.89999999999975,280.0,143.89999999999975,0.0
16,-1,-1,true,true,280.0,185.00000000000006,94.99999999999994,280.0,94.99999999999996,0.0
17,-1,-1,true,true,280.0,59.90000000000043,220.09999999999957,280.0,220.09999999999957,0.0
18,5,3,false,true,280.0,0.0,280.0,280.0,0.0,0.0
19,-1,-1,true,true,280.0,143.6000000000002,136.3999999999998,280.0,136.3999999999998,0.0
20,0,8,false,true,280.0,0.0,280.0,280.0,0.0,0.0
21,-1,-1,true,true,280.0,26.900000000000574,253.09999999999943,280.0,253.09999999999943,0.0
22,0,0,false,true,280.0,210.0,70.0,280.0,59.700000000000045,3.34
23,-1,-1,true,true,280.0,166.10000000000008,113.89999999999992,280.0,113.89999999999992,0.0
24,-1,-1,true,true,280.0,17.800000000000523,262.1999999999995,280.0,262.1999999999995,0.0
25,-1,-1,true,true,280.0,142.4000000000002,137.5999999999998,280.0,137.5999999999998,0.0
26,-1,-1,true,true,280.0,81.80000000000035,198.19999999999965,280.0,198.19999999999965,0.0
27,-1,-1,true,true,280.0,251.1,28.900000000000006,280.0,28.90000000000001,0.0
28,-1,-1,true,true,280.0,46.7000000000005,233.2999999999995,280.0,233.2999999999995,0.0
29,2,1,false,true,280.0,0.0,280.0,280.0,0.0,0.0
30,-1,-1,true,true,280.0,150.80000000000013,129.19999999999987,280.0,129.19999999999987,0.0
31,1,5,false,true,280.0,0.0,280.0,280.0,0.0,0.0
32,-1,-1,true,true,280.0,109.90000000000029,170.0999999999997,280.0,170.0999999999997,0.0
33,-1,-1,true,true,280.0,52.20000000000047,227.79999999999953,280.0,227.79999999999953,0.0
34,-1,-1,true,true,280.0,234.59999999999997,45.400000000000034,280.0,45.40000000000002,0.0
35,-1,-1,true,true,280.0,68.40000000000038,211.59999999999962,280.0,211.59999999999962,0.0
36,-1,-1,true,true,280.0,141.9000000000002,138.0999999999998,280.0,138.0999999999998,0.0
37,9,9,false,true,280.0,0.0,280.0,280.0,0.0,0.0
38,-1,-1,true,true,280.0,145.10000000000016,134.89999999999984,280.0,134.89999999999984,0.0
39,-1,-1,true,true,280.0,254.6,25.400000000000006,280.0,25.400000000000006,0.0
40,-1,-1,true,true,280.0,144.40000000000018,135.59999999999982,280.0,135.59999999999982,0.0
41,6,7,false,true,280.0,0.0,280.0,280.0,0.0,0.0
42,-1,-1,true,true,280.0,209.2,70.80000000000001,280.0,70.80000000000003,0.0
43,1,5,false,true,280.0,0.0,280.0,280.0,0.0,0.0
44,-1,-1,true,true,280.0,197.40000000000003,82.59999999999997,280.0,82.59999999999998,0.0
45,-1,-1,true,true,280.0,90.90000000000032,189.09999999999968,280.0,189.09999999999968,0.0
46,-1,-1,true,true,280.0,222.49999999999994,57.50000000000006,280.0,57.50000000000004,0.0
47,0,0,false,true,280.0,210.99999999999997,69.00000000000003,280.0,52.50000000000003,3.34
48,-1,-1,true,true,280.0,118.8000000000003,161.1999999999997,280.0,161.1999999999997,0.0
49,-1,-1,true,true,280.0,41.70000000000056,238.29999999999944,280.0,238.29999999999944,0.0
50,-1,-1,true,true,280.0,236.5,43.5,280.0,43.50000000000001,0.0
51,0,1,false,true,280.0,0.0,280.0,280.0,0.0,0.0
52,0,0,false,true,280.0,210.0,70.0,280.0,44.20000000000002,3.34
53,-1,-1,true,true,280.0,181.40000000000003,98.59999999999997,280.0,98.59999999999995,0.0
54,5,3,false,true,280.0,0.0,280.0,280.0,0.0,0.0
55,-1,-1,true,true,280.0,177.40000000000006,102.59999999999994,280.0,102.59999999999994,0.0
56,-1,-1,true,true,280.0,71.10000000000036,208.89999999999964,280.0,208.89999999999964,0.0
57,-1,-1,true,true,280.0,53.10000000000045,226.89999999999955,280.0,226.89999999999955,0.0
58,-1,-1,true,true,280.0,46.800000000000495,233.1999999999995,280.0,233.1999999999995,0.0
59,3,0,false,true,280.0,0.0,280.0,280.0,0.0,0.0
60,-1,-1,true,true,280.0,47.800000000000495,232.1999999999995,280.0,232.1999999999995,0.0
61,-1,-1,true,true,280.0,14.000000000000455,265.99999999999955,280.0,265.99999999999955,0.0
62,-1,-1,true,true,280.0,50.60000000000048,229.39999999999952,280.0,229.39999999999952,0.0
63,-1,-1,true,true,280.0,42.400000000000546,237.59999999999945,280.0,237.59999999999945,0.0
64,-1,-1,true,true,280.0,174.10000000000008,105.89999999999992,280.0,105.89999999999993,0.0
65,-1,-1,true,true,280.0,6.800000000000352,273.19999999999965,280.0,273.19999999999965,0.0
66,1,3,false,true,280.0,0.0,280.0,280.0,0.0,0.0
67,9,0,false,true,280.0,0.0,280.0,280.0,0.0,0.0
68,-1,-1,true,true,280.0,199.2,80.80000000000001,280.0,80.8,0.0
69,-1,-1,true,true,280.0,277.1,2.8999999999999773,280.0,2.9000000000000004,0.0
70,-1,-1,true,true,280.0,197.60000000000002,82.39999999999998,280.0,82.39999999999999,0.0
71,-1,-1,true,true,280.0,13.80000000000041,266.1999999999996,280.0,266.1999999999996,0.0
72,-1,-1,true,true,280.0,215.2,64.80000000000001,280.0,64.80000000000003,0.0
73,0,0,false,true,280.0,210.0,70.0,280.0,49.60000000000002,3.34
74,-1,-1,true,true,280.0,24.80000000000058,255.19999999999942,280.0,255.19999999999942,0.0
75,6,9,false,true,280.0,0.0,280.0,280.0,0.0,0.0
76,-1,-1,true,true,280.0,193.60000000000002,86.39999999999998,280.0,86.39999999999996,0.0
77,1,6,false,true,280.0,0.0,280.0,280.0,0.0,0.0
78,7,9,false,true,280.0,0.0,280.0,280.0,0.0,0.0
79,-1,-1,true,true,280.0,94.80000000000032,185.19999999999968,280.0,185.19999999999968,0.0
80,1,3,false,true,280.0,0.0,280.0,280.0,0.0,0.0
81,-1,-1,true,true,280.0,48.800000000000495,231.1999999999995,280.0,231.1999999999995,0.0
82,-1,-1,true,true,280.0,132.70000000000027,147.29999999999973,280.0,147.29999999999973,0.0
83,2,0,false,true,280.0,0.0,280.0,280.0,0.0,0.0
84,4,8,false,true,280.0,0.0,280.0,280.0,0.0,0.0
85,-1,-1,true,true,280.0,45.7000000000005,234.2999999999995,280.0,234.2999999999995,0.0
86,-1,-1,true,true,280.0,74.70000000000036,205.29999999999964,280.0,205.29999999999964,0.0
87,-1,-1,true,true,280.0,264.9,15.100000000000023,280.0,15.1,0.0
88,-1,-1,true,true,280.0,225.69999999999996,54.30000000000004,280.0,54.30000000000003,0.0
89,-1,-1,true,true,280.0,3.4000000000003183,276.5999999999997,280.0,276.5999999999997,0.0
90,0,2,false,true,280.0,0.0,280.0,280.0,0.0,0.0
91,-1,-1,true,true,280.0,205.5,74.5,280.0,74.50000000000001,0.0
92,-1,-1,true,true,280.0,215.49999999999997,64.50000000000003,280.0,64.50000000000003,0.0
93,-1,-1,true,true,280.0,236.1,43.900000000000006,280.0,43.90000000000001,0.0
94,9,9,false,true,280.0,0.0,280.0,280.0,0.0,0.0
95,6,9,false,true,280.0,0.0,280.0,280.0,0.0,0.0
96,-1,-1,true,true,280.0,97.00000000000031,182.9999999999997,280.0,182.9999999999997,0.0
97,1,5,false,true,280.0,0.0,280.0,280.0,0.0,0.0
98,-1,-1,true,true,280.0,151.40000000000012,128.59999999999988,280.0,128.59999999999988,0.0
99,-1,-1,true,true,280.0,35.80000000000058,244.19999999999942,280.0,244.19999999999942,0.0
100,-1,-1,true,true,280.0,133.30000000000027,146.69999999999973,280.0,146.69999999999973,0.0
101,-1,-1,true,true,280.0,34.400000000000574,245.59999999999943,280.0,245.59999999999943,0.0
102,0,0,false,true,280.0,210.0,70.0,280.0,53.20000000000003,3.34
103,-1,-1,true,true,280.0,266.9,13.100000000000023,280.0,13.1,0.0
104,-1,-1,true,true,280.0,98.40000000000032,181.59999999999968,280.0,181.59999999999968,0.0
105,-1,-1,true,true,280.0,78.80000000000035,201.19999999999965,280.0,201.19999999999965,0.0
106,-1,-1,true,true,280.0,114.90000000000029,165.0999999999997,280.0,165.0999999999997,0.0
107,7,8,false,true,280.0,0.0,280.0,280.0,0.0,0.0
108,-1,-1,true,true,280.0,44.00000000000051,235.9999999999995,280.0,235.9999999999995,0.0
109,-1,-1,true,true,280.0,23.400000000000546,256.59999999999945,280.0,256.59999999999945,0.0
110,-1,-1,true,true,280.0,40.400000000000574,239.59999999999943,280.0,239.59999999999943,0.0
111,1,4,false,true,280.0,0.0,280.0,280.0,0.0,0.0
112,-1,-1,true,true,280.0,226.39999999999998,53.60000000000002,280.0,53.60000000000003,0.0
113,2,4,false,true,280.0,0.0,280.0,280.0,0.0,0.0
114,-1,-1,true,true,280.0,6.500000000000341,273.49999999999966,280.0,273.49999999999966,0.0
115,-1,-1,true,true,280.0,208.0,72.0,280.0,72.00000000000001,0.0
116,-1,-1,true,true,280.0,244.39999999999998,35.60000000000002,280.0,35.60000000000001,0.0
117,-1,-1,true,true,280.0,48.2000000000005,231.7999999999995,280.0,231.7999999999995,0.0
118,-1,-1,true,true,280.0,254.39999999999998,25.600000000000023,280.0,25.60000000000001,0.0
119,-1,-1,true,true,280.0,257.2,22.80000000000001,280.0,22.800000000000004,0.0
