Driver ID,Location X,Location Y,Is OnService,Is Active,Working Hours,Total Working Hours,Total idleTime,Total Active Hour,Revenus,The  Service Start Time
0,-1,-1,true,true,1090.0,977.5999999999971,112.40000000000293,1090.0,592.4000000000029,6.91
1,-1,-1,true,true,1090.0,889.399999999996,200.600000000004,1090.0,680.600000000004,6.91
2,-1,-1,true,true,1090.0,959.6999999999929,130.30000000000712,1090.0,947.3000000000071,10.25
3,-1,-1,true,true,1090.0,936.7999999999972,153.20000000000277,1090.0,573.2000000000028,4.529999999999999
4,-1,-1,true,true,1090.0,902.3999999999993,187.6000000000007,1090.0,397.6000000000007,3.34
5,-1,-1,true,true,1090.0,1031.999999999993,58.00000000000705,1090.0,1057.000000000007,12.629999999999999
6,-1,-1,true,true,1090.0,727.3999999999972,362.60000000000275,1090.0,572.6000000000028,3.34
7,-1,-1,true,true,1090.0,829.3999999999984,260.6000000000016,1090.0,470.6000000000016,3.34
8,-1,-1,true,true,1090.0,869.4999999999964,220.50000000000364,1090.0,640.5000000000036,4.529999999999999
9,-1,-1,true,true,1090.0,956.7999999999954,133.2000000000046,1090.0,733.2000000000046,6.91
10,-1,-1,true,true,1090.0,970.3999999999969,119.60000000000309,1090.0,599.6000000000031,6.91
11,-1,-1,true,true,1090.0,730.2999999999962,359.7000000000038,1090.0,659.7000000000038,4.529999999999999
12,-1,-1,true,true,1090.0,835.3999999999985,254.6000000000015,1090.0,464.60000000000156,3.34
13,-1,-1,true,true,1090.0,1035.4999999999977,54.500000000002274,1090.0,534.5000000000024,6.91
14,-1,-1,true,true,1090.0,846.4999999999986,243.50000000000136,1090.0,454.5000000000013,3.34
15,-1,-1,true,true,1090.0,942.7999999999965,147.20000000000346,1090.0,627.2000000000035,6.91
16,-1,-1,true,true,1090.0,981.899999999996,108.100000000004,1090.0,678.100000000004,8.1
17,-1,-1,true,true,1090.0,862.0999999999967,227.90000000000327,1090.0,619.9000000000033,5.72
18,-1,-1,true,true,1090.0,781.499999999994,308.500000000006,1090.0,854.500000000006,6.68
19,-1,-1,true,true,1090.0,925.5999999999974,164.4000000000026,1090.0,554.4000000000026,5.72
20,-1,-1,true,true,1090.0,672.3999999999992,417.6000000000008,1090.0,417.6000000000009,0.0
21,-1,-1,true,true,1090.0,832.8999999999963,257.10000000000366,1090.0,647.1000000000037,5.72
22,-1,-1,true,true,1090.0,875.8999999999951,214.1000000000049,1090.0,760.1000000000049,6.68
23,-1,-1,true,true,1090.0,971.699999999996,118.30000000000405,1090.0,688.300000000004,8.1
24,-1,-1,true,true,1090.0,825.3999999999962,264.6000000000038,1090.0,654.6000000000038,5.72
25,-1,-1,true,true,1090.0,951.5999999999945,138.40000000000555,1090.0,798.4000000000055,9.29
26,-1,-1,true,true,1090.0,860.4999999999919,229.50000000000807,1090.0,1010.5000000000081,6.68
27,-1,-1,true,true,1090.0,992.2999999999929,97.7000000000071,1090.0,939.7000000000071,9.059999999999999
28,-1,-1,true,true,1090.0,790.299999999998,299.700000000002,1090.0,510.700000000002,3.34
