Driver ID,Location X,Location Y,Is OnService,Is Active,Working Hours,Total Working Hours,Total idleTime,Total Active Hour,Revenus,The  Service Start Time
0,-1,-1,true,true,1670.0,1557.500000000021,112.49999999997908,1670.0,1619.499999999979,16.2
1,-1,-1,true,true,1670.0,1469.1999999999969,200.80000000000314,1670.0,1139.8000000000031,10.25
2,-1,-1,true,true,1670.0,1539.699999999993,130.300000000007,1670.0,947.3000000000071,10.25
3,-1,-1,true,true,1670.0,1515.1000000000033,154.89999999999668,1670.0,1268.8999999999967,7.869999999999999
4,-1,-1,true,true,1670.0,1482.3999999999992,187.60000000000082,1670.0,397.6000000000007,3.34
5,-1,-1,true,true,1670.0,1611.999999999993,58.00000000000705,1670.0,1057.000000000007,12.629999999999999
6,-1,-1,true,true,1670.0,1307.2000000000141,362.79999999998586,1670.0,1503.7999999999859,6.68
7,-1,-1,true,true,1670.0,1403.7999999999986,266.2000000000014,1670.0,1172.2000000000014,6.68
8,-1,-1,true,true,1670.0,1449.4999999999964,220.50000000000364,1670.0,640.5000000000036,4.529999999999999
9,-1,-1,true,true,1670.0,1535.6000000000201,134.39999999997985,1670.0,1610.3999999999799,12.629999999999999
10,-1,-1,true,true,1670.0,1550.399999999997,119.60000000000309,1670.0,599.6000000000031,6.91
11,-1,-1,true,true,1670.0,1310.299999999996,359.7000000000039,1670.0,659.7000000000038,4.529999999999999
12,-1,-1,true,true,1670.0,1414.2000000000203,255.79999999997972,1670.0,1610.7999999999797,7.869999999999999
13,-1,-1,true,true,1670.0,1615.4999999999977,54.500000000002274,1670.0,534.5000000000024,6.91
14,-1,-1,true,true,1670.0,1426.4999999999986,243.50000000000136,1670.0,454.5000000000013,3.34
15,-1,-1,true,true,1670.0,1516.1000000000063,153.89999999999372,1670.0,1327.8999999999937,10.25
16,-1,-1,true,true,1670.0,1561.899999999996,108.100000000004,1670.0,678.100000000004,8.1
17,-1,-1,true,true,1670.0,1438.4999999999984,231.5000000000016,1670.0,1167.5000000000016,10.25
18,-1,-1,true,true,1670.0,1361.499999999994,308.5000000000059,1670.0,854.500000000006,6.68
19,-1,-1,true,true,1670.0,1505.5999999999974,164.4000000000026,1670.0,554.4000000000026,5.72
20,-1,-1,true,true,1670.0,1252.3999999999992,417.6000000000008,1670.0,417.6000000000009,0.0
21,-1,-1,true,true,1670.0,1412.0000000000236,257.99999999997635,1670.0,1668.9999999999764,10.25
22,-1,-1,true,true,1670.0,1448.3000000000102,221.6999999999898,1670.0,1431.6999999999898,15.969999999999999
23,-1,-1,true,true,1670.0,1549.400000000001,120.599999999999,1670.0,1238.599999999999,12.629999999999999
24,-1,-1,true,true,1670.0,1402.2000000000194,267.7999999999806,1670.0,1595.7999999999806,13.82
25,-1,-1,true,true,1670.0,1531.300000000006,138.6999999999939,1670.0,1317.699999999994,15.009999999999998
26,-1,-1,true,true,1670.0,1439.8000000000138,230.19999999998618,1670.0,1493.1999999999862,13.59
27,-1,-1,true,true,1670.0,1568.7000000000116,101.29999999998836,1670.0,1461.2999999999884,14.779999999999998
28,-1,-1,true,true,1670.0,1369.7000000000091,300.29999999999086,1670.0,1384.2999999999909,9.059999999999999
29,-1,-1,true,true,1670.0,1341.700000000023,328.299999999977,1670.0,1651.299999999977,9.059999999999999
30,-1,-1,true,true,1670.0,1530.6999999999957,139.30000000000427,1670.0,709.3000000000043,8.1
31,-1,-1,true,true,1670.0,1278.5000000000073,391.4999999999927,1670.0,1354.4999999999927,6.91
32,-1,-1,true,true,1670.0,1462.9999999999977,207.00000000000227,1670.0,537.0000000000024,3.34
33,-1,-1,true,true,1670.0,1437.4999999999955,232.50000000000455,1670.0,712.5000000000044,6.91
34,-1,-1,true,true,1670.0,1616.6000000000204,53.39999999997963,1670.0,1614.3999999999796,13.82
35,-1,-1,true,true,1670.0,1387.9000000000187,282.09999999998126,1670.0,1576.0999999999813,17.159999999999997
36,-1,-1,true,true,1670.0,1525.3999999999971,144.60000000000286,1670.0,1143.6000000000029,12.629999999999999
37,-1,-1,true,true,1670.0,1318.3999999999974,351.60000000000264,1670.0,563.6000000000026,3.34
38,-1,-1,true,true,1670.0,1462.7000000000123,207.29999999998768,1670.0,1474.2999999999877,11.44
39,-1,-1,true,true,1670.0,1568.0000000000234,101.99999999997658,1670.0,1661.9999999999766,9.059999999999999
40,-1,-1,true,true,1670.0,1464.9999999999982,205.00000000000182,1670.0,506.00000000000193,4.529999999999999
41,-1,-1,true,true,1670.0,1336.3999999999924,333.60000000000764,1670.0,970.6000000000076,7.869999999999999
42,-1,-1,true,true,1670.0,1594.8999999999965,75.10000000000355,1670.0,646.1000000000037,8.1
43,-1,-1,true,true,1670.0,1263.5000000000039,406.49999999999613,1670.0,1279.4999999999961,5.72
44,-1,-1,true,true,1670.0,1446.2999999999988,223.70000000000118,1670.0,434.7000000000012,3.34
45,-1,-1,true,true,1670.0,1441.6999999999975,228.30000000000246,1670.0,528.3000000000023,4.529999999999999
46,-1,-1,true,true,1670.0,1580.7999999999975,89.20000000000255,1670.0,1148.2000000000025,10.25
47,-1,-1,true,true,1670.0,1449.8000000000222,220.19999999997776,1670.0,1644.1999999999778,17.159999999999997
48,-1,-1,true,true,1670.0,1442.3000000000022,227.69999999999777,1670.0,1254.6999999999978,13.59
49,-1,-1,true,true,1670.0,1420.9999999999961,249.00000000000387,1670.0,671.0000000000039,4.529999999999999
50,-1,-1,true,true,1670.0,1601.800000000012,68.199999999988,1670.0,1467.199999999988,18.35
51,-1,-1,true,true,1670.0,1338.7999999999927,331.2000000000073,1670.0,1051.2000000000073,6.91
52,-1,-1,true,true,1670.0,1469.4999999999936,200.50000000000637,1670.0,890.5000000000064,10.25
53,-1,-1,true,true,1670.0,1435.7999999999988,234.20000000000118,1670.0,444.20000000000124,3.34
54,-1,-1,true,true,1670.0,1339.7000000000194,330.2999999999806,1670.0,1598.2999999999806,11.44
55,-1,-1,true,true,1670.0,1562.4000000000042,107.59999999999582,1670.0,1286.5999999999958,15.01
56,-1,-1,true,true,1670.0,1423.0000000000232,246.9999999999768,1670.0,1658.9999999999768,15.01
57,-1,-1,true,true,1670.0,1439.5999999999935,230.40000000000646,1670.0,891.4000000000063,9.29
58,-1,-1,true,true,1670.0,1434.9999999999936,235.00000000000637,1670.0,896.0000000000065,9.29
59,-1,-1,true,true,1670.0,1358.4999999999923,311.50000000000773,1670.0,971.5000000000076,9.29
60,-1,-1,true,true,1670.0,1409.5999999999935,260.40000000000646,1670.0,1077.4000000000065,10.25
61,-1,-1,true,true,1670.0,1398.4000000000167,271.5999999999833,1670.0,1535.5999999999833,6.68
62,-1,-1,true,true,1670.0,1371.3000000000088,298.6999999999912,1670.0,1379.6999999999912,9.059999999999999
63,-1,-1,true,true,1670.0,1360.8000000000081,309.19999999999186,1670.0,1365.1999999999919,12.399999999999999
64,-1,-1,true,true,1670.0,1493.9999999999945,176.00000000000546,1670.0,814.0000000000056,7.869999999999999
65,-1,-1,true,true,1670.0,1396.7999999999947,273.2000000000053,1670.0,783.2000000000054,5.72
66,-1,-1,true,true,1670.0,1284.2999999999936,385.7000000000064,1670.0,1077.7000000000064,3.34
67,-1,-1,true,true,1670.0,1325.3999999999937,344.6000000000063,1670.0,884.6000000000063,4.529999999999999
68,-1,-1,true,true,1670.0,1587.8999999999933,82.10000000000673,1670.0,922.1000000000067,11.67
69,-1,-1,true,true,1670.0,1653.0999999999972,16.90000000000282,1670.0,586.9000000000028,8.1
70,-1,-1,true,true,1670.0,1574.4999999999923,95.50000000000773,1670.0,1031.5000000000077,10.25
71,-1,-1,true,true,1670.0,1400.4999999999932,269.5000000000068,1670.0,929.5000000000068,9.29
72,-1,-1,true,true,1670.0,1508.0000000000098,161.99999999999022,1670.0,1401.9999999999902,7.869999999999999
73,-1,-1,true,true,1670.0,1465.300000000006,204.6999999999939,1670.0,1316.699999999994,12.629999999999999
74,-1,-1,true,true,1670.0,1411.6999999999944,258.30000000000564,1670.0,828.3000000000058,8.1
75,-1,-1,true,true,1670.0,1367.799999999997,302.200000000003,1670.0,602.2000000000031,4.529999999999999
76,-1,-1,true,true,1670.0,1499.0000000000043,170.99999999999568,1670.0,1286.9999999999957,7.869999999999999
77,-1,-1,true,true,1670.0,1247.3999999999935,422.6000000000065,1670.0,902.6000000000065,6.91
78,-1,-1,true,true,1670.0,1301.6999999999925,368.30000000000746,1670.0,970.3000000000076,6.91
79,-1,-1,true,true,1670.0,1435.4000000000005,234.59999999999945,1670.0,1226.5999999999995,7.869999999999999
80,-1,-1,true,true,1670.0,1265.4000000000221,404.59999999997785,1670.0,1638.5999999999779,7.869999999999999
81,-1,-1,true,true,1670.0,1411.5000000000086,258.49999999999136,1670.0,1375.4999999999914,7.869999999999999
82,-1,-1,true,true,1670.0,1422.0999999999985,247.90000000000146,1670.0,458.9000000000014,3.34
83,-1,-1,true,true,1670.0,1387.0999999999929,282.90000000000714,1670.0,942.9000000000071,9.29
84,-1,-1,true,true,1670.0,1294.600000000018,375.3999999999819,1670.0,1561.399999999982,12.399999999999999
