Driver ID,Location X,Location Y,Is OnService,Is Active,Working Hours,Total Working Hours,Total idleTime,Total Active Hour,Revenus,The  Service Start Time
0,-1,-1,true,true,550.0,442.9000000000001,107.09999999999991,550.0,107.09999999999992,0.0
1,-1,-1,true,true,550.0,353.2000000000004,196.7999999999996,550.0,196.79999999999964,0.0
2,-1,-1,true,true,550.0,422.1999999999979,127.80000000000211,550.0,518.8000000000021,5.72
3,-1,-1,true,true,550.0,416.8000000000002,133.19999999999982,550.0,133.19999999999985,0.0
4,-1,-1,true,true,550.0,362.3999999999993,187.6000000000007,550.0,397.6000000000007,3.34
5,-1,-1,true,true,550.0,494.4,55.60000000000002,550.0,55.60000000000004,0.0
6,0,0,false,true,550.0,210.0,340.0,550.0,329.8000000000003,3.34
7,-1,-1,true,true,550.0,289.3999999999984,260.6000000000016,550.0,470.6000000000016,3.34
8,-1,-1,true,true,550.0,330.00000000000045,219.99999999999955,550.0,219.99999999999957,0.0
9,-1,-1,true,true,550.0,417.20000000000016,132.79999999999984,550.0,132.79999999999984,0.0
10,-1,-1,true,true,550.0,432.5000000000001,117.49999999999989,550.0,117.4999999999999,0.0
11,-1,-1,true,true,550.0,195.79999999999956,354.20000000000044,550.0,354.20000000000044,0.0
12,-1,-1,true,true,550.0,295.39999999999844,254.60000000000156,550.0,464.60000000000156,3.34
13,-1,-1,true,true,550.0,495.4999999999976,54.50000000000239,550.0,534.5000000000024,6.91
14,-1,-1,true,true,550.0,306.4999999999987,243.5000000000013,550.0,454.5000000000013,3.34
15,-1,-1,true,true,550.0,406.10000000000025,143.89999999999975,550.0,143.89999999999975,0.0
16,-1,-1,true,true,550.0,455.00000000000006,94.99999999999994,550.0,94.99999999999996,0.0
17,-1,-1,true,true,550.0,329.90000000000043,220.09999999999957,550.0,220.09999999999957,0.0
18,-1,-1,true,true,550.0,253.00000000000017,296.99999999999983,550.0,296.99999999999983,0.0
19,0,0,false,true,550.0,390.00000000000006,159.99999999999994,550.0,136.3999999999998,5.72
20,-1,-1,true,true,550.0,132.39999999999912,417.6000000000009,550.0,417.6000000000009,0.0
21,-1,-1,true,true,550.0,296.90000000000055,253.09999999999945,550.0,253.09999999999943,0.0
22,-1,-1,true,true,550.0,335.89999999999895,214.10000000000105,550.0,424.10000000000105,3.34
23,-1,-1,true,true,550.0,436.1000000000001,113.89999999999992,550.0,113.89999999999992,0.0
24,-1,-1,true,true,550.0,287.8000000000005,262.1999999999995,550.0,262.1999999999995,0.0
25,-1,-1,true,true,550.0,412.4000000000002,137.5999999999998,550.0,137.5999999999998,0.0
26,0,0,false,true,550.0,330.99999999999994,219.00000000000006,550.0,198.19999999999965,3.34
27,-1,-1,true,true,550.0,452.29999999999825,97.70000000000175,550.0,487.70000000000175,5.72
28,-1,-1,true,true,550.0,250.29999999999802,299.700000000002,550.0,510.700000000002,3.34
29,-1,-1,true,true,550.0,224.09999999999985,325.90000000000015,550.0,325.90000000000015,0.0
30,-1,-1,true,true,550.0,420.8000000000001,129.19999999999987,550.0,129.19999999999987,0.0
31,-1,-1,true,true,550.0,159.1999999999993,390.8000000000007,550.0,390.8000000000007,0.0
32,-1,-1,true,true,550.0,342.9999999999976,207.0000000000024,550.0,537.0000000000024,3.34
33,-1,-1,true,true,550.0,322.2000000000005,227.7999999999995,550.0,227.79999999999953,0.0
34,-1,-1,true,true,550.0,504.59999999999997,45.400000000000034,550.0,45.40000000000002,0.0
35,-1,-1,true,true,550.0,269.1999999999982,280.8000000000018,550.0,491.8000000000018,3.34
36,-1,-1,true,true,550.0,411.9000000000002,138.0999999999998,550.0,138.0999999999998,0.0
37,0,0,false,true,550.0,212.0,338.0,550.0,324.30000000000007,3.34
38,-1,-1,true,true,550.0,345.4999999999981,204.50000000000188,550.0,504.5000000000019,4.529999999999999
