Driver ID,Location X,Location Y,Is OnService,Is Active,Working Hours,Total Working Hours,Total idleTime,Total Active Hour,Revenus,The  Service Start Time
0,-1,-1,true,true,2440.0,2327.500000000021,112.49999999997908,2440.0,1619.499999999979,16.2
1,-1,-1,true,true,2440.0,2239.199999999997,200.8000000000029,2440.0,1139.8000000000031,10.25
2,-1,-1,true,true,2440.0,2307.200000000049,132.79999999995107,2440.0,2303.799999999951,18.119999999999997
3,-1,-1,true,true,2440.0,2284.9000000000474,155.09999999995262,2440.0,2264.0999999999526,13.59
4,-1,-1,true,true,2440.0,2251.700000000027,188.2999999999729,2440.0,1748.2999999999731,9.059999999999999
5,-1,-1,true,true,2440.0,2381.800000000036,58.19999999996389,2440.0,1966.199999999964,17.159999999999997
6,-1,-1,true,true,2440.0,2077.2000000000144,362.79999999998563,2440.0,1503.7999999999859,6.68
7,-1,-1,true,true,2440.0,2170.3000000000256,269.69999999997435,2440.0,1721.6999999999744,11.209999999999999
8,-1,-1,true,true,2440.0,2217.8000000000393,222.1999999999607,2440.0,2026.199999999961,9.059999999999999
9,-1,-1,true,true,2440.0,2305.6000000000204,134.39999999997963,2440.0,1610.3999999999799,12.629999999999999
10,-1,-1,true,true,2440.0,2313.4000000000287,126.59999999997126,2440.0,1784.5999999999713,15.01
11,-1,-1,true,true,2440.0,2075.5000000000373,364.4999999999627,2440.0,1991.4999999999625,11.44
12,-1,-1,true,true,2440.0,2184.2000000000203,255.79999999997972,2440.0,1610.7999999999797,7.869999999999999
13,-1,-1,true,true,2440.0,2384.1000000000445,55.899999999955526,2440.0,2191.8999999999555,24.529999999999998
14,-1,-1,true,true,2440.0,2190.2000000000344,249.79999999996562,2440.0,1934.7999999999654,9.059999999999999
15,-1,-1,true,true,2440.0,2286.1000000000063,153.89999999999372,2440.0,1327.8999999999937,10.25
16,-1,-1,true,true,2440.0,2327.5000000000337,112.49999999996635,2440.0,1920.4999999999661,13.82
17,-1,-1,true,true,2440.0,2208.499999999998,231.50000000000182,2440.0,1167.5000000000016,10.25
18,-1,-1,true,true,2440.0,2130.8000000000493,309.1999999999507,2440.0,2325.1999999999507,12.399999999999999
