Driver ID,Location X,Location Y,Is OnService,Is Active,Working Hours,Total Working Hours,Total idleTime,Total Active Hour,Revenus,The  Service Start Time
0,-1,-1,true,true,360.0,252.9000000000001,107.09999999999991,360.0,107.09999999999992,0.0
1,-1,-1,true,true,360.0,163.20000000000036,196.79999999999964,360.0,196.79999999999964,0.0
2,-1,-1,true,true,360.0,303.09999999999997,56.900000000000034,360.0,56.90000000000004,0.0
3,-1,-1,true,true,360.0,226.80000000000015,133.19999999999985,360.0,133.19999999999985,0.0
4,0,0,false,true,360.0,210.0,150.0,360.0,43.70000000000001,3.34
5,-1,-1,true,true,360.0,304.4,55.60000000000002,360.0,55.60000000000004,0.0
6,-1,-1,true,true,360.0,30.199999999999704,329.8000000000003,360.0,329.8000000000003,0.0
7,-1,-1,true,true,360.0,181.3000000000003,178.6999999999997,360.0,178.6999999999997,0.0
8,-1,-1,true,true,360.0,140.00000000000043,219.99999999999957,360.0,219.99999999999957,0.0
9,-1,-1,true,true,360.0,227.20000000000016,132.79999999999984,360.0,132.79999999999984,0.0
10,-1,-1,true,true,360.0,242.5000000000001,117.49999999999989,360.0,117.4999999999999,0.0
11,-1,-1,true,true,360.0,5.799999999999557,354.20000000000044,360.0,354.20000000000044,0.0
12,-1,-1,true,true,360.0,190.4000000000003,169.5999999999997,360.0,169.5999999999997,0.0
13,-1,-1,true,true,360.0,347.6,12.399999999999977,360.0,12.4,0.0
14,0,0,false,true,360.0,211.0,149.0,360.0,116.59999999999991,3.34
15,-1,-1,true,true,360.0,216.10000000000025,143.89999999999975,360.0,143.89999999999975,0.0
16,-1,-1,true,true,360.0,265.00000000000006,94.99999999999994,360.0,94.99999999999996,0.0
17,-1,-1,true,true,360.0,139.90000000000043,220.09999999999957,360.0,220.09999999999957,0.0
18,-1,-1,true,true,360.0,63.00000000000017,296.99999999999983,360.0,296.99999999999983,0.0
19,-1,-1,true,true,360.0,223.6000000000002,136.3999999999998,360.0,136.3999999999998,0.0
20,0,8,false,true,360.0,0.0,360.0,360.0,0.0,0.0
21,-1,-1,true,true,360.0,106.90000000000057,253.09999999999943,360.0,253.09999999999943,0.0
22,0,0,false,true,360.0,210.0,150.0,360.0,59.700000000000045,3.34
23,-1,-1,true,true,360.0,246.10000000000008,113.89999999999992,360.0,113.89999999999992,0.0
24,-1,-1,true,true,360.0,97.80000000000052,262.1999999999995,360.0,262.1999999999995,0.0
